title,url,type
如何学好英语？,https://www.zhihu.com/question/20871034/answer/3334605503,answer
学习是一件反人类的事情吗？,https://www.zhihu.com/question/634013528/answer/3333217724,answer
为什么数学书步骤不编写详细一点，让我们不再问“怎么来的”这样的问题？,https://www.zhihu.com/question/634381823/answer/3331966382,answer
如何看待大学生逃课的行为？,https://www.zhihu.com/question/576467131/answer/3330745526,answer
怎么改掉自己做作业总是拖到最后截止日期才写的习惯呢？,https://www.zhihu.com/question/440684965/answer/3329511706,answer
为什么很多老师不注重讲解知识的原由？,https://www.zhihu.com/question/596350779/answer/3328974781,answer
为什么孩子感觉上学很痛苦？,https://www.zhihu.com/question/605116471/answer/3326292762,answer
如何评价张雪峰称文科都是服务业？,https://www.zhihu.com/question/634052854/answer/3321858755,answer
艾宾浩斯遗忘曲线怎么使用？,https://www.zhihu.com/question/380344340/answer/3320259157,answer
网传广东阳江阳春市八甲中学一学生被三名学生打成植物人，教育局回应正在处理，事件后续进展如何？,https://www.zhihu.com/question/633576621/answer/3319519069,answer
中国青少年抑郁症检出率四年间翻倍，患儿称「我爸也该去看病」，专家直言「生病的是教育」，如何看待该现象？,https://www.zhihu.com/question/630001362/answer/3319366013,answer
近期网络上出现新词「逃避式考研」，如何看待因逃避进入社会而读研？,https://www.zhihu.com/question/618718252/answer/3314068130,answer
为什么美国学校老师不说「不好好学习，将来只能扫大街、挑大粪」，来鞭笞学生？,https://www.zhihu.com/question/632232275/answer/3309082038,answer
为什么几乎所有人在进入社会后才觉得读书时很幸福，而在读书时却不这样？,https://www.zhihu.com/question/614612169/answer/3302060343,answer
亮亮丽君夫妇回老家了，你有何感想？,https://www.zhihu.com/question/631291762/answer/3299917116,answer
2024 考研报名人数438万，比去年下降36万，反映了哪些趋势？,https://www.zhihu.com/question/631357154/answer/3298795400,answer
为什么说脑子越用越好使?,https://www.zhihu.com/question/630629640/answer/3297272456,answer
读书与不读书的区别在哪里?,https://www.zhihu.com/question/628828694/answer/3293426948,answer
河南一高校数十位考研生为提神冬夜路灯下备战，如何看待这种努力方式？,https://www.zhihu.com/question/630295987/answer/3292340919,answer
如何看待红网论坛发布“关闭青少年游戏，是亿万家长和所有教师的呼声”？,https://www.zhihu.com/question/542208955/answer/3289978945,answer
你觉得什么才是好的家庭教育？,https://www.zhihu.com/question/591819989/answer/3288258220,answer
如何看待「很多人都认为自己是 ADHD」的现象？实际上 ADHD 到底有多难确诊？,https://www.zhihu.com/question/627743086/answer/3279043883,answer
百合ADV《提早绽放的黑百合》现已登陆 Steam 平台，该游戏有哪些玩点？,https://www.zhihu.com/question/627736003/answer/3275273845,answer
为什么大多数人都没有独立思考能力？,https://www.zhihu.com/question/20364224/answer/3273843997,answer
乐观主义和悲观主义在当下社会哪个更「实用」？现在的你，更倾向于哪种「主义」？,https://www.zhihu.com/question/618238887/answer/3273043621,answer
在我国“应试教育”背景下，学生对教材的批判性思维是否有必要？,https://www.zhihu.com/question/622790739/answer/3270965674,answer
在一条直线上给定n个点的取值区间，如何让相邻点之间的最小间隔最大化？,https://www.zhihu.com/question/628164365/answer/3269475481,answer
如何克服严重的拖延症？,https://www.zhihu.com/question/20357585/answer/3269096575,answer
国外教材比国内教材更易懂的说法， 你怎么看？,https://www.zhihu.com/question/421255215/answer/3268040104,answer
高三真的有必要学到凌晨两三点吗？,https://www.zhihu.com/question/624496699/answer/3266366033,answer
学习到底是快乐的，还是痛苦的?,https://www.zhihu.com/question/622489056/answer/3265798117,answer
有没有什么事是你坚持很久的，现在还在坚持吗？,https://www.zhihu.com/question/625096782/answer/3264193545,answer
教育的本质是筛选还是育人？,https://www.zhihu.com/question/626236405/answer/3263365682,answer
用艾宾浩斯曲线记忆周期来背单词是否有理论依据？,https://www.zhihu.com/question/19798259/answer/3261979773,answer
每个人的智商是天生就已经确定了的吗？后天努力可以提高智商吗？,https://www.zhihu.com/question/532028656/answer/3260921778,answer
如何评价ML游戏？,https://www.zhihu.com/question/626838485/answer/3260426984,answer
被快乐教育毒害的美国人会羡慕中国教育可以改变命运吗？,https://www.zhihu.com/question/626125929/answer/3259806844,answer
知名高校教授称该校大学生出勤率不到50%，不逃课真的会留下遗憾吗？,https://www.zhihu.com/question/622539263/answer/3257048074,answer
为什么会有越来越多的当代年轻人开始具有虚无主义倾向?,https://www.zhihu.com/question/625329652/answer/3255406280,answer
如何看待知乎下线赞同列表?,https://www.zhihu.com/question/625983899/answer/3255054587,answer
教育一定需要人来教吗？,https://www.zhihu.com/question/614382052/answer/3253614175,answer
教育的本质是什么呀？,https://www.zhihu.com/question/605958636/answer/3252483043,answer
ACG作品中有哪些不错的校服？,https://www.zhihu.com/question/29220276/answer/3251447796,answer
（高中生）大家早起都犯困吗？,https://www.zhihu.com/question/616587881/answer/3250109987,answer
无手机如何间隔重复？,https://www.zhihu.com/question/600901765/answer/3249876079,answer
为什么标准化测验的缺点有一条是不能促进学生的学习？,https://www.zhihu.com/question/619279063/answer/3249341480,answer
中国教育为何不能效仿美英等国的西方教育?,https://www.zhihu.com/question/622144120/answer/3248387774,answer
知识点是从整体到细节讲解，还是从细节到整体讲解，哪种能让学生学习效率最大？,https://www.zhihu.com/question/292612366/answer/3243963889,answer
一个人能做出什么开源项目？,https://www.zhihu.com/question/47684138/answer/3242193598,answer
不关心时政、社会热点，是缺乏社会责任心的体现吗？,https://www.zhihu.com/question/23192887/answer/3240833580,answer
你觉得中国的教育最缺少什么？,https://www.zhihu.com/question/622486717/answer/3238830194,answer
教育孩子讲道理是下策，发脾气是下下策，那么上策是什么？,https://www.zhihu.com/question/622878648/answer/3236810277,answer
如何用尽可能简洁的语言说明承德罚款事件的危害性？,https://www.zhihu.com/question/624139173/answer/3233291929,answer
神经网络历史上最早是 为了得到一个拟合函数发明的 还是真的 参考大脑神经元发明的？,https://www.zhihu.com/question/623971620/answer/3230316910,answer
如何让孩子爱上学习，自己主动学习？,https://www.zhihu.com/question/623566080/answer/3226806639,answer
为什么游戏设计师可以设计出让人上瘾的游戏，而教育设计师设计让人上瘾的学习比较少?,https://www.zhihu.com/question/623543164/answer/3225403127,answer
在你看来，我国家庭教育中最大的误区是什么？为什么？,https://www.zhihu.com/question/20758471/answer/3224551564,answer
为什么中国教育不重视理解？,https://www.zhihu.com/question/619793996/answer/3222809776,answer
如何看待一些背离社会主流价值观的人所言“一个社会应该有不同的声音”？,https://www.zhihu.com/question/622170273/answer/3222435786,answer
为什么感觉艾宾浩斯记忆法不是很有效？,https://www.zhihu.com/question/327469039/answer/3219552411,answer
为什么《BanG Dream! It's MyGO!!!!!》能收获如此众多的好评？,https://www.zhihu.com/question/615419286/answer/3218200593,answer
如何看待北大学者关于教育减负政策研究的最新结论「减负政策效果不显著，且带来教育投入和产出的分化」？,https://www.zhihu.com/question/622553570/answer/3216565317,answer
未来Rust会是AI应用开发的优势语言吗？,https://www.zhihu.com/question/622373990/answer/3216037837,answer
中医终于编入中小学教材了，各位怎么看？,https://www.zhihu.com/question/621949793/answer/3213802027,answer
公立教育的基底是不是必然是国家主义？,https://www.zhihu.com/question/617902158/answer/3183742986,answer
程序员们可以说个暗号，证明你是程序员吗？,https://www.zhihu.com/question/610436469/answer/3182946151,answer
为什么义务教育期间，宁愿教学生例如“根号”等可能一辈子都用不到的知识，也不教《劳动法》等实用知识？,https://www.zhihu.com/question/618358300/answer/3182336631,answer
如何评价国产CEC-IDE 明牌换皮开源项目 VSCode 宣称自主研发？,https://www.zhihu.com/question/619023882/answer/3181895342,answer
心理学是如何研究记忆的？,https://www.zhihu.com/question/270488937/answer/3179996157,answer
学习的本质是不是“能理解就理解，不能理解的就硬背”？,https://www.zhihu.com/question/613033850/answer/3179099793,answer
教育的本质是什么，如何让教育更加有效？,https://www.zhihu.com/question/588383254/answer/3177678383,answer
Github上有哪些Rust写的知名项目？,https://www.zhihu.com/question/512163948/answer/3174376277,answer
在Anki已经有了FSRS这种新的算法后，如何通过Anki做渐进阅读？,https://www.zhihu.com/question/616621310/answer/3172266680,answer
哪些 Rust 库让你相见恨晚？,https://www.zhihu.com/question/604594191/answer/3171853749,answer
西方教育水平这么高，为什么还会有地平论的支持者？,https://www.zhihu.com/question/408333364/answer/3169260580,answer
好奇心是因为知道得越来越多才丧失的吗？,https://www.zhihu.com/question/37364123/answer/3166143701,answer
中国教育为什么从来不教人情世故，光教知识，学了一堆的知识却不会做人，有什么用？,https://www.zhihu.com/question/591363402/answer/3164299344,answer
「学习困难」门诊暑期迎就诊高峰，成绩不好就是学习困难吗？如何辨别与解决学习困难问题？,https://www.zhihu.com/question/616983872/answer/3163314064,answer
学习不用父母操心的孩子，小时候都有哪些特征？,https://www.zhihu.com/question/615916127/answer/3162246371,answer
教育部派出工作组严查毕业生就业数据弄虚作假，报道称有辅导员打感情牌催签三方，哪些信息值得关注？,https://www.zhihu.com/question/615759217/answer/3152865609,answer
我国的教育改革该从哪里改？,https://www.zhihu.com/question/300459121/answer/3149693040,answer
为什么“吃苦无用论”越来越盛行？,https://www.zhihu.com/question/614740349/answer/3147815868,answer
应试思维和批判辩证性思维是否可以共存?,https://www.zhihu.com/question/615215084/answer/3147089305,answer
大量高学历年轻人难以找到与技能匹配的就业机会，是否因为教育体系与就业市场需求之间不匹配，应该如何调节？,https://www.zhihu.com/question/613850315/answer/3140628309,answer
为什么高学历的人也会抨击应试教育?,https://www.zhihu.com/question/608662317/answer/3134292542,answer
被北大录取女生分享经验时强调「没手机」，你上大学前有手机吗，是否会影响你的学习？,https://www.zhihu.com/question/613244656/answer/3130195046,answer
为什么游戏化学习没有成为主流？,https://www.zhihu.com/question/606736049/answer/3116624476,answer
继中医黑之后，是否会出现中餐黑、中文黑等等黑子？,https://www.zhihu.com/question/477900254/answer/3110665368,answer
教育的最大误区是什么？,https://www.zhihu.com/question/599609383/answer/3107603005,answer
批判“学生思维”，是否意味着教育的失败？,https://www.zhihu.com/question/608189203/answer/3097162097,answer
研究发现早晨课越多成绩越差，涉及到哪些医学知识？,https://www.zhihu.com/question/593463397/answer/3095512261,answer
我国拟制定「爱国主义教育法」，包括利用各类资源、设施及平台等开展爱国主义教育等，哪些信息值得关注？,https://www.zhihu.com/question/608733643/answer/3094580151,answer
学习成绩真的和智商有关吗？,https://www.zhihu.com/question/281730021/answer/3093713465,answer
知乎违规为什么没有站务通知？,https://www.zhihu.com/question/432285248/answer/3084945286,answer
家长花重金把差生放在重点中学尖子班，这样做孩子是否能够考出优异成绩？为什么？,https://www.zhihu.com/question/598857377/answer/3083188754,answer
学数学需要靠天赋吗?,https://www.zhihu.com/question/598784833/answer/3081663919,answer
从语义上讲，“世界”更接近“地球”，还是更接近“宇宙”?,https://www.zhihu.com/question/605987259/answer/3075226272,answer
如何看待《请严肃地告诉孩子：学习肯定苦，所有人都一样！》这篇文章？,https://www.zhihu.com/question/606593393/answer/3074549055,answer
如何看待“唯分数论”？,https://www.zhihu.com/question/51341029/answer/3073772436,answer
真正的教育应该是快乐的，不是吗？,https://www.zhihu.com/question/600287618/answer/3071397693,answer
如何看待睡前消息暂缓更新？,https://www.zhihu.com/question/604469366/answer/3056763368,answer
有一老师对我说：“学生的天职就是服从。”普遍的老师都是这么认为的吗？,https://www.zhihu.com/question/601667993/answer/3056183604,answer
有哪些你看一次笑一次的地狱笑话？,https://www.zhihu.com/question/577720793/answer/3048489713,answer
现在的AI顶会论文每年几千篇，真的有那么多创新吗？每个月都有大量的SOTA，真的是SOTA吗？,https://www.zhihu.com/question/542710036/answer/3047200543,answer
UBI（Universal basic income，全民基本收入）可行吗？,https://www.zhihu.com/question/356815361/answer/3040571508,answer
洗脑与教育的区别是什么？,https://www.zhihu.com/question/588206721/answer/3039077342,answer
如何看待脱口秀演员house的不当表演？,https://www.zhihu.com/question/601286178/answer/3037058163,answer
你是否支持英语退出主科地位，理由是什么？,https://www.zhihu.com/question/601478399/answer/3034224792,answer
为什么，所有人都在骂应试教育，却没有人有实际的办法？,https://www.zhihu.com/question/587091075/answer/3029922725,answer
你中第一篇顶会的时候是什么感觉？,https://www.zhihu.com/question/543897168/answer/3022625285,answer
美国教育的弊端是什么？,https://www.zhihu.com/question/23897612/answer/3021350003,answer
为什么有的孩子明明成绩优秀还会厌学？,https://www.zhihu.com/question/526470710/answer/3020373035,answer
如何看待机器学习开源平台 Hugging Face 在国内无法正常访问？,https://www.zhihu.com/question/599658628/answer/3017704244,answer
如果不强迫孩子学习那谁来担保孩子的未来？,https://www.zhihu.com/question/405617919/answer/3015939069,answer
为什么每一次我看到中国家长的教育方式我就极度的愤怒？,https://www.zhihu.com/question/583172839/answer/3014370135,answer
骂中式教育差劲，而鼓吹欧美教育好，这是一种文化入侵吗？,https://www.zhihu.com/question/592005244/answer/3009716252,answer
挫折教育和鼓励教育，哪个更有利孩子成长？,https://www.zhihu.com/question/572061940/answer/3003779978,answer
请问你们心目中理想的学校教育应该是什么样子的？,https://www.zhihu.com/question/569713177/answer/3002148557,answer
pytorch中如何对tensor进行取整操作且梯度不变为0?,https://www.zhihu.com/question/424790820/answer/2999895083,answer
想形成长期记忆，或者永久记忆，需要重复记忆多少天并且多少遍呀？,https://www.zhihu.com/question/591348973/answer/2998286352,answer
如何让孩子好好学习?,https://www.zhihu.com/question/549095916/answer/2992974931,answer
想知道985，211高校的大学生们，如果老师上课讲的内容很无聊，以及讲的方式很无聊，你会选择做什么？,https://www.zhihu.com/question/594815433/answer/2989262788,answer
美国的民主虚伪性体现在哪？有什么事例吗？,https://www.zhihu.com/question/53014804/answer/2988298222,answer
如何科学评价一本教材？,https://www.zhihu.com/question/307803457/answer/2984069166,answer
拖延症的本质是什么？为什么不由自主的想拖延，怎样避免？,https://www.zhihu.com/question/283137567/answer/2981394885,answer
提高记忆力的实用方法有哪些？,https://www.zhihu.com/question/594924664/answer/2980630024,answer
什么是教育公平？如何实现教育公平？,https://www.zhihu.com/question/272006233/answer/2978920470,answer
在学校里，教师应不应该阻止学生提出表面上看似是「胡思乱想」、「愚蠢」、和「无意义」的问题？,https://www.zhihu.com/question/585431185/answer/2975567430,answer
OpenAI 研究人员发文称「约 80% 美国人的工作将被 AI 影响」，如何看待这一观点？,https://www.zhihu.com/question/591002830/answer/2973030241,answer
中国电科回应「员工痛批强制加班」，称非集团公司所属成员单位和员工，如何看待此事？,https://www.zhihu.com/question/593808466/answer/2969818072,answer
中国的应试教育还有改变的希望吗？,https://www.zhihu.com/question/550167145/answer/2968452076,answer
放假期间家长该不该管孩子的学习？,https://www.zhihu.com/question/413119148/answer/2964724899,answer
预制菜越来越火，对于你来说意味着什么？,https://www.zhihu.com/question/542994379/answer/2963477759,answer
在美国读高中，如同“蹲监狱”，真是如此吗？,https://www.zhihu.com/question/592271909/answer/2962722366,answer
你对自由的理解是什么？,https://www.zhihu.com/question/19618870/answer/2954284582,answer
ChatGPT会对应试教育带来革命吗？,https://www.zhihu.com/question/583750069/answer/2953326692,answer
为什么中国学生这么忙但是实际没有学到多少?,https://www.zhihu.com/question/571445699/answer/2943611284,answer
怎样看待钱文忠教授说「我不相信教育是快乐的，请别再以爱的名义对孩子让步」？,https://www.zhihu.com/question/30638961/answer/2942303093,answer
GPT-4 升级成「考霸」，可高分通过各种标准化考试，这会对教育考试和人才培养带来哪些影响？,https://www.zhihu.com/question/589693312/answer/2937992092,answer
应试教育的目的是“培养人才”，还是“筛选人才”?,https://www.zhihu.com/question/583358013/answer/2932700869,answer
ChatGPT 和 Whisper API 已开放接口，单价骤减 90% ，有哪些值得关注的信息？,https://www.zhihu.com/question/587083296/answer/2919399082,answer
AIGC 技术会给未来的教育的形式、机制和内容带来哪些变化？,https://www.zhihu.com/question/586058887/answer/2910221355,answer
为什么中国不能采用西方教育？,https://www.zhihu.com/question/583500071/answer/2907630438,answer
ChatGPT 出现后，那些靠知识记忆取胜的教育模式会被颠覆吗？,https://www.zhihu.com/question/583015287/answer/2901234936,answer
多国学校禁止学生使用 ChatGPT，如何评价这一现象？经常使用 ChatGPT 都有哪些利弊？,https://www.zhihu.com/question/583552293/answer/2892602281,answer
为什么现在有许多学生都在网上抨击中式教育?,https://www.zhihu.com/question/581977474/answer/2889593001,answer
为什么我们的孩子学习的时候都不快乐？,https://www.zhihu.com/question/563538862/answer/2878762196,answer
70.9% 受访大学生感觉「近年来大学生实习越来越早」，为何出现这种现象？应不应该早点实习？,https://www.zhihu.com/question/576644290/answer/2877358018,answer
受中国式教育压迫下的高中生该怎么办？,https://www.zhihu.com/question/581452707/answer/2873857418,answer
零基础如何规划，有效益的学习英语?,https://www.zhihu.com/question/577680462/answer/2873206535,answer
如何记住你读过什么?如何建立知识之间的联系？,https://www.zhihu.com/question/576986029/answer/2864193794,answer
如何评价电影《流浪地球 2》？,https://www.zhihu.com/question/578256937/answer/2855874522,answer
有哪些典型的学生思维？,https://www.zhihu.com/question/301464866/answer/2850382253,answer
怎么加强孩子对于学习的兴趣，爱上学习，积极主动的学习，更严谨，可以更好的管好自己?,https://www.zhihu.com/question/562079931/answer/2849144877,answer
如何判断一个类比是否恰当？如何避免做出不恰当的类比？,https://www.zhihu.com/question/20314825/answer/2848897597,answer
如何消灭部分知识分子的优越感？,https://www.zhihu.com/question/574390307/answer/2848474329,answer
学英语，单词量不够，直接看英文原著书籍，这样有利于提高英语水平吗？遇到不认识的单词需要一个一个去查吗？,https://www.zhihu.com/question/576442774/answer/2847410897,answer
为什么大学总是会怀念高中生活？,https://www.zhihu.com/question/578534846/answer/2846234108,answer
为什么大多数人行动力很低甚至没有？,https://www.zhihu.com/question/402646053/answer/2845247815,answer
现代社会，是否还提倡吃苦教育？,https://www.zhihu.com/question/541207377/answer/2843831811,answer
中国的家长、学校为什么不鼓励孩子、学生勇敢的表达自己的想法，而总是压制和否定？,https://www.zhihu.com/question/576882985/answer/2841582866,answer
双链倒底是什么意思和标签的区别是什么?,https://www.zhihu.com/question/512578222/answer/2841253312,answer
零收件箱原则很有必要吗？,https://www.zhihu.com/question/28457903/answer/2839629851,answer
supermemo怎么在处理摘录或者挖空的卡片上回到原文？,https://www.zhihu.com/question/576768892/answer/2839048379,answer
想做的事情太多，感觉无从下手心烦意乱怎么办？,https://www.zhihu.com/question/428117688/answer/2837956842,answer
如何顺其自然提高英语阅读水平？不费太多力气的那种,https://www.zhihu.com/question/38147585/answer/2836360880,answer
如何高效内化读过的书？,https://www.zhihu.com/question/438551841/answer/2834967811,answer
如何学会正确的理解记忆？,https://www.zhihu.com/question/24062270/answer/2834169225,answer
如何改变『只收藏不阅读』的习惯，将各种方面知识能化为己有？,https://www.zhihu.com/question/29133542/answer/2833583714,answer
为什么出发点极好的乌托邦主义往往酿成悲剧？,https://www.zhihu.com/question/19662517/answer/2832893280,answer
干货答案只收藏不看是什么样的心理？,https://www.zhihu.com/question/295247750/answer/2832363029,answer
衡水一老师上网课要求学生投屏聊天记录，学生好友称「很气愤，侵犯了个人隐私」，如何看待此事？,https://www.zhihu.com/question/576526204/answer/2831275881,answer
记笔记真的有用吗？,https://www.zhihu.com/question/36969026/answer/2831205170,answer
英语背单词在单词本上认识，但放到句子中就不认识，语感糟糕的人怎样能学好英语？,https://www.zhihu.com/question/566986278/answer/2829723822,answer
如何反驳父母说游戏无用？,https://www.zhihu.com/question/575023071/answer/2828157621,answer
为什么现在的国产剧越来越没有生活了？,https://www.zhihu.com/question/569734390/answer/2822736584,answer
高中生物应该背书还是刷题？,https://www.zhihu.com/question/549046188/answer/2819053570,answer
“民科”是否值得同情？,https://www.zhihu.com/question/525410791/answer/2817828919,answer
如何评价我国现在的学校教育？,https://www.zhihu.com/question/310861904/answer/2817039736,answer
如何评价国产 AVG 游戏《恋爱绮谭~不存在的真相~》？,https://www.zhihu.com/question/562740275/answer/2814915948,answer
为什么感觉当今一些大学生乃至中小学生不愿意认真听思政课？具体表现是什么？如何解决这个问题？,https://www.zhihu.com/question/526101126/answer/2814288031,answer
有没有什么方法能够提高工作记忆容量的？常见的一些联想、定桩等方法似乎没有办法从根本上提高工作记忆容量。,https://www.zhihu.com/question/20065150/answer/2814083738,answer
如何运用心理学来学习？,https://www.zhihu.com/question/357071300/answer/2808081986,answer
如何评价国产动画《三体》第一季第三集?,https://www.zhihu.com/question/572106650/answer/2806288660,answer
有教育投资行业推荐吗？,https://www.zhihu.com/question/525017226/answer/2804992705,answer
如何评价无条件基本收入（Unconditional Basic income）？,https://www.zhihu.com/question/53416912/answer/2803361222,answer
上了大学才知道自己对大学最大的误解是什么？,https://www.zhihu.com/question/571481032/answer/2802802824,answer
学习压力过大且长期无法放松会造成怎样的结果？,https://www.zhihu.com/question/40675664/answer/2801295892,answer
在信息快餐时代，书籍这种「冗长低效」的知识承载方式是否会逐渐退出历史舞台？,https://www.zhihu.com/question/571260868/answer/2799569620,answer
看书过目就忘是不是脑子不好？,https://www.zhihu.com/question/344004866/answer/2799122491,answer
请问中国式教育有多悲哀?,https://www.zhihu.com/question/566424834/answer/2798075773,answer
智商测试是智商税吗？选择题让AI学习，不到一秒不就测满分了？,https://www.zhihu.com/question/563223230/answer/2790831549,answer
有什么值得分享的高效学习方法？,https://www.zhihu.com/question/336788338/answer/2790091530,answer
怎么才能尽快潤起来呢？,https://www.zhihu.com/question/521538189/answer/2788535855,answer
有没有帮助提高记忆力的工具？,https://www.zhihu.com/question/357798631/answer/2786896714,answer
我们常说记忆时要学会理解记忆，不要死记硬背，那到底什么才是真正的理解记忆？,https://www.zhihu.com/question/47866549/answer/2783974335,answer
老师教导我“社会需要没有棱角的人”他的观点正确吗？,https://www.zhihu.com/question/536527305/answer/2783091444,answer
如何看待中国目前的英语教育？,https://www.zhihu.com/question/360789697/answer/2780362785,answer
毕业论文查重为0%好吗？,https://www.zhihu.com/question/392886290/answer/2778796498,answer
父母让八岁孩子休学一周专打游戏，每天玩够 16 小时还要复盘总结让孩子有些崩溃，如何看待这种教育方式？,https://www.zhihu.com/question/568601282/answer/2777154623,answer
人为什么要有目标？,https://www.zhihu.com/question/27231523/answer/2774516002,answer
如何构建自己的笔记系统？,https://www.zhihu.com/question/23427617/answer/2772990761,answer
学校是帮助孩子社会化还是制造社会障碍？,https://www.zhihu.com/question/341142533/answer/2770904785,answer
为什么不论那个平台上，搞教育的话题关注度总是低？,https://www.zhihu.com/question/567958086/answer/2770256713,answer
中国教育的现状如何？,https://www.zhihu.com/question/22500496/answer/2769373143,answer
自律是不是反人性的？,https://www.zhihu.com/question/492093175/answer/2767923216,answer
浙江宁波拟推出「教师退出机制」，退出渠道包括待岗、转岗、离岗退养、解聘，将带来哪些影响？,https://www.zhihu.com/question/567213335/answer/2767020207,answer
为什么有的计算机本科生就能发表顶会，但是许多博士生还是一篇都没有？,https://www.zhihu.com/question/565784411/answer/2766306560,answer
你觉得中国的高中生最缺少什么？,https://www.zhihu.com/question/23933304/answer/2765441985,answer
为什么很多人高考结束后进入大学就堕落了？,https://www.zhihu.com/question/406359236/answer/2762984641,answer
有什么多义词消歧义的方法?,https://www.zhihu.com/question/333909480/answer/2762043029,answer
我们为什么需要多元化？,https://www.zhihu.com/question/277365748/answer/2760508049,answer
为什么部分儿时优秀者，长大后十分平凡？,https://www.zhihu.com/question/64368054/answer/2759061383,answer
请问墨墨背单词的算法是怎样的?,https://www.zhihu.com/question/451367906/answer/2758395455,answer
为什么有人认为“美国的反智主义在世界上最浓厚，但是科学和教育在世界上却是是数一数二的？”?,https://www.zhihu.com/question/35473484/answer/2756703433,answer
有没有一些时候，你会感到中国式教育的悲哀？,https://www.zhihu.com/question/298329855/answer/2754048916,answer
一个学生如何尽量避免被中国应试教育的思维束缚？,https://www.zhihu.com/question/559356846/answer/2752765186,answer
如何看待应试教育中的死记硬背？,https://www.zhihu.com/question/285517267/answer/2752308135,answer
新手爸妈在养育小孩的过程中，如何减少不必要的焦虑、紧张？,https://www.zhihu.com/question/314780319/answer/2750869872,answer
为什么对大多数人来说，应试教育是枯燥且痛苦的？,https://www.zhihu.com/question/537362313/answer/2749095695,answer
「年轻就该多吃苦」的意义在哪里？,https://www.zhihu.com/question/24660627/answer/2746925170,answer
求推荐给家长看的关于教育孩子的书？,https://www.zhihu.com/question/554841836/answer/2745409824,answer
如何看待zlib主站被美国政府查封?,https://www.zhihu.com/question/564606145/answer/2744424539,answer
当代家长经常产生教育焦虑，该如何培养孩子自主学习的能力？,https://www.zhihu.com/question/564008490/answer/2742134202,answer
一年级的孩子上课坐不住，怎么办？,https://www.zhihu.com/question/293969076/answer/2741421044,answer
是不是现在大学的教育已经完全和社会需求脱节？,https://www.zhihu.com/question/306044020/answer/2739902000,answer
教育部答复全国人大代表建议，鼓励高校加强恋爱心理教育，有何积极意义？,https://www.zhihu.com/question/557910303/answer/2738692044,answer
为什么我会感觉中国大学教材很烂？,https://www.zhihu.com/question/28987052/answer/2737641587,answer
哈工深的大一立项要怎么做？,https://www.zhihu.com/question/491775991/answer/2736670864,answer
请问如何降低学习时重复/复习的痛苦？,https://www.zhihu.com/question/313444304/answer/2735524342,answer
想学的东西太多，而自己能力有限，为此非常焦虑，该怎么办？,https://www.zhihu.com/question/20667527/answer/2734523722,answer
如何才能实现最大限度的教育公平？,https://www.zhihu.com/question/463863365/answer/2732471963,answer
艾宾浩斯记忆法是否科学？,https://www.zhihu.com/question/285562444/answer/2731574667,answer
孩子的自律真的要靠家长逼出来吗？,https://www.zhihu.com/question/436192830/answer/2730729986,answer
延迟满足能力真的好吗？,https://www.zhihu.com/question/290870877/answer/2727787098,answer
现在一线城市鸡娃家庭，孩子真的很牛吗？学前快乐教育但零基础的孩子，有可能追上他们吗？,https://www.zhihu.com/question/377126946/answer/2726670197,answer
deadline越近越摆烂是什么心态？,https://www.zhihu.com/question/529135487/answer/2725921755,answer
为什么现代 CPU 每秒数亿次计算，但是程序仍旧很卡?,https://www.zhihu.com/question/458730114/answer/2724626313,answer
不上早教课的孩子就一定会落后吗？,https://www.zhihu.com/question/278218925/answer/2719773014,answer
如果AI作画继续发展，那人类画师是不是不管怎么努力都无法超越AI？,https://www.zhihu.com/question/559368359/answer/2717232967,answer
高中生不愿臣服应试教育怎么办？,https://www.zhihu.com/question/557672265/answer/2714892585,answer
如何评价饶毅教授「反智的应试教育容易产生愤青」的言论？,https://www.zhihu.com/question/38303758/answer/2714097113,answer
中国式教育是否落后了？,https://www.zhihu.com/question/558153330/answer/2711870613,answer
有人讨厌“放下助人情结，尊重他人命运”这句话被大量使用，你对此有何看法？,https://www.zhihu.com/question/529567591/answer/2704862701,answer
应试教育给中国带来了什么？,https://www.zhihu.com/question/29336472/answer/2690587187,answer
如何看待教育部回应降低英语教学比重建议，表示中小学外语课时占比低于语文等学科？,https://www.zhihu.com/question/555446882/answer/2688817283,answer
本科生毕业能否找到ML方面的工作？,https://www.zhihu.com/question/553803598/answer/2686717447,answer
在中国教育的体系中，作为一个孩子的父母，如何做才能尽可能避免孩子受到的不良影响？,https://www.zhihu.com/question/553536316/answer/2681741324,answer
怎样提高自己的记忆能力？,https://www.zhihu.com/question/554019460/answer/2680582773,answer
京东健康称刘强东将转让持有的宿迁天宁 45% 股权，股东转让股权的目的是什么？,https://www.zhihu.com/question/554108319/answer/2680259221,answer
如何高效地记忆？,https://www.zhihu.com/question/51699134/answer/2676691204,answer
一个人该怎样找到自己真正热爱和擅长的事，并以此规划自己的人生？,https://www.zhihu.com/question/399452902/answer/2671988597,answer
孩子假期没课就睡到八点半怎么办？,https://www.zhihu.com/question/553078037/answer/2671899421,answer
目前中国高校的教育是否存在很大问题？,https://www.zhihu.com/question/302377672/answer/2667793663,answer
艾宾浩斯记忆规律真的有用吗 ?,https://www.zhihu.com/question/392391565/answer/2666453985,answer
谈谈卢梭的自然主义教育对当今的教育的启示。？,https://www.zhihu.com/question/51900495/answer/2663199201,answer
